SampleID,SampleTime,SiteDescription,Latitude,Longitude,Site,SITEID,PFBA,PFMPA,3:3 FTCA,PFPeA,PFMBA,4:2 FTS,NFDHA,PFHxA,PFBS,HFPO-DA,5:3 FTCA,PFEESA,PFHpA,PFPeS,ADONA,6:2 FTS,PFOA,PFHxS,7:3 FTCA,PFNA,PFHpS,8:2 FTS,N-MeFOSAA,PFDA,N-EtFOSAA,PFOS,PFUnDA,9Cl-PF3ONS,PFNS,PFDoDA,PFOSA,PFDS,PFTrDA,11Cl-PF3OUdS,PFTeDA,PFDoDS,N-MeFOSE,N-MeFOSA,N-EtFOSE,N-EtFOSA,CL,COND25,DO,PH,NH3_N,OP,OX_N,SCA,SK,SMG,SNA,SO4,WTEMP,TSS,TALK,Sum_PFAS,Sum_PFCAs,Sum_PFSAs,Sum_Precursors,SampleDate,PPT_7D,PPT_30D,PPT_90D,PPT_MAX1D_30D,WET_DAYS_30D,DRY_SPELL_30D,HEAVY_RAIN_DAYS_7D_10MM,HEAVY_RAIN_DAYS_7D_25MM,HEAVY_RAIN_DAYS_30D_10MM,HEAVY_RAIN_DAYS_30D_25MM,HEAVY_RAIN_DAYS_30D_P90,TMEAN_30D,TMEAN_90D,GDD_90D,HEAT_DAYS_30D,VPDMAX_MEAN_7D,VPDMAX_MEAN_30D,VPDMIN_MEAN_30D,VPDMAX_MAX_30D,HIGH_VPD_DAYS_30D,VPD_CONTRAST_7D_30D,ARIDITY_PROXY_30D,MONTH,GROWING_SEASON,PPT_DAY,TMEAN_DAY,TMAX_DAY,TMIN_DAY,VPDMAX_DAY,VPDMIN_DAY,VPDMEAN_DAY,Developed_1KM,Forest_1KM,Agriculture_1KM,Wetlands_1KM,Water_1KM,Barren_1KM,Shrubland_1KM,Grassland_1KM,Developed_2KM,Forest_2KM,Agriculture_2KM,Wetlands_2KM,Water_2KM,Barren_2KM,Shrubland_2KM,Grassland_2KM,Date
25-1761,8:20:50 AM,Cub Run above US50,38.909257,-77.466674,PF05,S10,15.74,0.69,0.195686128,0.32405236,0.114967874,0.126613957,0.069421519,7.6,7.72,0.21423099,0.392144495,0.025605634,3.21,0.07897518,1.35,1.51,0.439032965,1.22,0.717090291,1.99,0.090071839,0.078392695,0.037959059,0.320671967,0.063673703,4.72,0.114340657,0.142137116,0.01901449,0.026353936,0.047140804,0.012399784,0.71,0.022410034,0.058735813,0.00523904,0.409341126,0.032917333,0.180675743,0.05103351,12,126,6.76,6.4,0.05,0.03,0.16,7.63,1.86,2.09,12.6,4.902183695,18.1,19,33.55080944,50.87033004,31.33815557,14.05585312,5.476321354,6/16/2025,71.5,150.52,324.19,35.26,12,6,3,1,6,1,7,19.74666667,16.68777778,636.8,1,20.42571429,17.878,1.357,30.7,2,2.547714286,8.419286274,6,1,34.79,18.1,19.5,16.7,1.76,0.37,1.065,73.93174649,14.85517637,0.68827072,9.664468024,0.143389733,0,0.716948666,0,69.40619621,23.88841079,0.839070568,4.410499139,0.157773953,0.860585198,0.437464142,0,6/16/2025
25-1762,12:25:00 PM,Occoquan High Dam,38.6938889,-77.2772222,ST01,S37,16.74,0.85,0.217439454,0.314411386,0.63,0.119420075,0.074222609,6.7,4,0.214060229,0.444790685,0.022205911,3.23,0.5,0.168686093,2.28,6.47,1.99,0.734328834,2.01,0.074610456,0.083587246,0.03449565,1.48,0.071363236,4.06,0.113173058,0.142434016,0.019086414,0.029341829,0.050241365,0.013191607,0.062456165,0.023322062,0.054018825,0.005710642,0.437963745,0.027606221,0.178720557,0.050073514,32.1,222,5.408546889,7,0.14,0.02,0.79,20.7,3.68,5.49,19.3,15.1,23.2,5.1,57.9672088,54.72096188,38.68340126,10.85056111,5.186999514,6/16/2025,31.08,129.43,440.31,21.73,12,6,2,0,6,0,6,20.16666667,17.21555556,676.4,4,19.13428571,17.524,1.246666667,32.51,3,1.610285714,7.385870806,6,1,32.84,18.6,20.2,17.1,1.91,0.29,1.1,22.75329136,39.23869491,0.028620492,0.515168861,15.82713223,17.48712078,1.917572982,2.232398397,45.4512894,35.20773639,0.128939828,0.32234957,7.191977077,8.832378223,1.053008596,1.812320917,6/16/2025
25-1763,9:08:30 AM,Bull Run at Rt 35,38.8030556,-77.4497222,ST45,S15,50.01,3.99,0.214026103,0.312039465,4.45,0.129860585,0.064795057,14.39,0.112516759,0.234545138,0.489872739,0.024448512,11.89,0.080624519,13.33,0.183928099,0.445819379,5.56,0.695096016,7.12,0.082923734,0.086600367,0.037732626,11.78,0.077015741,13.45,0.107664137,0.149104767,0.016486753,0.025688201,0.051162154,0.01060851,0.058143651,0.025334814,0.05859609,0.006299951,29.3,0.029660571,26.21,0.055037445,25.8,205,7.68,6.7,0.06,0.03,0.5,14,3.12,3.74,16.2,7.27,18.8,323,83.62002725,195.3456319,104.6379509,19.51834832,71.18933264,6/16/2025,49.73,124.92,338.17,27.12,10,6,2,1,5,1,5,20.22,17.07555556,668.4,2,22.57428571,19.16133333,1.139666667,34.3,3,3.412952381,6.519379306,6,1,38.07,18.6,20.4,16.9,2.47,0.28,1.375,42.10074413,40.98454493,3.14825415,7.126502576,6.410990269,0,0.085861477,0.143102461,59.5553962,30.46253137,1.039799211,6.905700968,1.821441377,0,0.179275726,0.035855145,6/16/2025
25-1780,11:10:02 AM,Bull Run Marina,38.7416667,-77.3883333,RE30,S27,37.36,1.71,0.200340475,0.305925045,1.22,0.120123938,0.064955107,18.98,9.48,0.220995409,0.396415819,0.02436597,9.73,2.03,0.16968422,10.14,0.439854706,11.1,0.708331649,7.46,0.56,0.06955044,0.041477759,0.33610367,0.069695127,14.98,0.115721366,0.141332265,0.015971092,0.021039324,0.045952455,0.016248829,2.47,0.023225972,0.054408587,0.006484655,0.427096583,0.029058645,0.172732171,0.048020152,29.6,251,6.36,6.7,0.1,0.03,0.75,15.6,3.03,3.81,16.7,11.4,19.8,16.7,40.20625962,131.5051114,80.2030527,38.37762878,12.92442995,6/17/2025,71.69,160.46,451.76,36.92,12,6,3,1,7,1,7,19.92,17.19555556,676.1,2,20.48,17.55266667,1.147,32.13,3,2.927333333,9.141630901,6,1,4.78,18.7,20.3,17.1,2.73,0.01,1.37,8.366762178,76.07449857,1.06017192,3.266475645,10.0286533,0,0.372492837,0.830945559,13.78593448,68.70026525,5.778191985,3.333572299,7.548928239,0,0.415800416,0.437307334,6/17/2025
25-1781,10:25:50 AM,Occoquan River Ravenwood Bridge,38.7175,-77.3941667,RE35,S31,13.45,0.45,0.176048684,0.334236615,0.113682397,0.123889178,0.078839887,3.7,2.8,0.223507844,0.430562001,0.026943575,2.5,0.49,1.38,1.48,6.55,1.53,0.770503454,1.52,0.08843657,0.077437685,0.036393937,0.325993476,0.072592688,3.49,0.122839805,0.142197882,0.016195177,0.024691588,0.043612039,0.014055409,0.86,0.023656571,0.061294016,0.005491687,0.430056573,0.033146864,0.171013558,0.053568267,16.5,163,7.36,6.6,0.08,0.05,0.28,10.9,2.7,3.62,10.9,5.24,19.8,18.6,44.3629412,44.22088743,30.0127379,8.626976872,5.581172659,6/17/2025,63.96,160.08,463.49,28.03,12,6,3,1,8,1,8,19.91333333,17.24555556,679,1,19.87142857,17.214,1.139333333,31.26,3,2.657428571,9.299407459,6,1,5.32,18.8,20.4,17.2,2.89,0.07,1.48,25.03580636,54.02463478,0.257805786,8.507590948,11.17158407,0,0.773417359,0.229160699,21.37842098,63.43315661,0.644791517,3.70396905,9.413956154,0.00716435,0.472847113,0.945694226,6/17/2025
25-1922,12:35:00 PM,Sand Branch at Pleasant Valley Rd,38.9165611,-77.4720556,FLOATD1 ,S3,7.92,0.131235585,0.210439629,6.611,0.11310085,0.123499582,0.07198688,5.155,3.618,0.235497607,0.428766285,0.027921719,2.294,1.509,0.173015675,0.18177874,5.155,10.199,0.677443808,1.26,0.0794927,0.080552564,0.039085551,0.324429177,0.071723536,7.221,0.119524219,0.135885316,0.018092909,0.02599158,0.264,0.014891227,0.061795195,0.023787095,0.045319836,0.005806484,0.426680404,0.027592949,0.172175126,0.04930072,27.8,1320,7.78,7.2,0.03,0.01,0.57,169,2.38,58.2,38.7,526,26.1,6,161.4291773,55.30281295,29.21639644,22.85287745,3.233539056,7/7/2025,20.07,169.29,387.81,35.26,14,5,1,0,6,2,8,25.25333333,19.65444444,890.2,13,26.44571429,22.115,1.139666667,37.55,9,4.330714286,7.654985304,7,1,0.29,27.1,31.9,22.3,20.9,1.34,11.12,62.05612829,26.00229095,1.288659794,6.500572738,0,3.035509737,1.116838488,0,57.09885387,32.57163324,1.489971347,4.505730659,0.150429799,3.08739255,0.830945559,0.26504298,7/7/2025
25-1925,8:35:00 AM,Dead Run Central A​,38.91554,-77.4544,FLOATD7 ,S7,230.159,0.133149624,0.257105032,1109.444,0.115175406,1.624,0.076776968,493.166,17.58,0.218963264,26.64,0.026743805,184.74,20.654,0.168264489,1798.481,127.5,170.76,0.647698351,51.207,3.284,49.688,0.038252859,24.369,0.065048654,116.819,4.871,0.142695913,0.018284677,0.030262817,0.545,0.013865849,0.071658074,0.02567229,0.056820544,0.007245535,0.440884924,0.026839534,0.149362856,0.05456006,44.1,456,7.8,7.1,0.03,0.01,0.05,34.9,4.87,5.36,43.8,71.85081758,22.5,7.1,57.32796626,4434.316332,2225.863066,329.3315081,1879.121757,7/7/2025,20.07,169.29,387.81,35.26,14,5,1,0,6,2,8,25.25333333,19.65444444,890.2,13,26.44571429,22.115,1.139666667,37.55,9,4.330714286,7.654985304,7,1,0.29,27.1,31.9,22.3,20.9,1.34,11.12,59.40906483,38.26735513,0,2.323580034,0,0,0,0,62.11024299,32.53530213,0.544763816,3.669987814,0.064511505,0.616443266,0.458748477,0,7/7/2025
25-1926,9:00:00 AM,Dead Run Central B​,38.915255,-77.452584,FLOATD8 ,S8,260.893,0.135247326,0.216699698,1237.007,0.120496874,2.004,0.072205256,575.316,18.235,0.210757264,35.809,0.025486281,204.558,22.166,0.179616981,2523.543,142.869,192.431,0.655066199,60.586,3.857,73.603,0.038638963,31.131,0.064170161,133.988,6.241,0.140816798,0.018965548,0.031762248,0.046607034,0.011681669,0.056553081,0.026115909,0.057137978,0.006246508,0.431980371,0.031165027,0.163438788,0.053400691,43.2,465,7.4,7.2,0.03,0.01,0.09,37.1,5.3,5.74,45.1,72.18699272,22,2.1,65.86393026,5527.031257,2519.002198,370.9063127,2637.122746,7/7/2025,20.07,169.29,387.81,35.26,14,5,1,0,6,2,8,25.25333333,19.65444444,890.2,13,26.44571429,22.115,1.139666667,37.55,9,4.330714286,7.654985304,7,1,0.29,27.1,31.9,22.3,20.9,1.34,11.12,62.57879656,36.4756447,0,0.945558739,0,0,0,0,62.43549312,32.59030963,0.544724771,3.562213303,0.043004587,0.408543578,0.415711009,0,7/7/2025
25-1938,11:00:00 AM,Hooes Run at Old Bridge Rd,38.68,-77.2894444,FLOAT B1 ,S38,13.481,0.139270664,0.223271748,14.873,0.11701883,0.130425407,0.074576937,10.656,13.28,0.211358496,0.555179787,0.024291703,5.687,0.078933737,0.16575169,2.095,13.798,3.73,0.67967104,3.404,0.083580217,0.080141294,0.035978584,1.543,0.065904379,7.508,0.111218661,0.125835906,0.018572218,0.023432842,0.046057745,0.01245135,0.068965939,0.021277935,0.056470358,0.005655284,0.446494463,0.029874398,0.15410014,0.048331767,35.9,200,7.48,7.1,0.06,0.02,0.28,14.9,2.59,3.49,23.1,5.62,25.3,1.1,45.06361821,93.88909352,63.95837729,24.88859835,5.042117876,7/9/2025,27.11,141.41,469.31,22.69,13,5,1,0,7,0,7,25.81666667,20.72,971.6,16,22.36714286,21.92666667,1.043,40.62,11,0.44047619,6.449224688,7,1,1.59,28.8,34.9,22.7,26.71,0.77,13.74,71.60847167,24.38465942,0.028620492,0.601030338,2.14653692,0,0.973096737,0.25758443,73.80184827,20.96855076,0.007163837,0.788022065,3.481624758,0.107457554,0.51579626,0.3295365,7/9/2025
25-1914,12:38:00 PM,UOSA Tributary,38.796984,-77.457145,PF01,S19,48.67,5.72,0.219268781,46,1.63,0.118360389,0.068604246,31.7,14.89,0.211717407,0.48936719,0.023009043,9.88,0.08192777,0.168075524,1.39,18.18,2.79,0.766200833,4.6,0.083485169,0.073920508,0.035549651,3.31,0.070999792,8.62,0.78,0.139511985,0.018877332,0.02817624,0.048414259,0.015474185,0.072904411,0.026293637,0.059171992,0.005844033,0.428375113,0.031367133,0.177300166,0.048395504,92,672,9.27,8,0.07,0.052972699,10.6,64.5,20.3,6.28,62.4,83.2,29,7.6,86.4315264,201.6705923,170.6302526,26.69442315,4.345916497,7/9/2025,36.65,210.48,454.06,41.23,11,6,1,1,8,4,8,25.91333333,20.58,960.5,16,27.54285714,23.92333333,0.982666667,38.61,11,3.61952381,8.798105058,7,1,9.11,29.2,35.9,22.6,31.57,0.66,16.115,53.44431688,29.19058553,2.755453502,9.529276693,4.936854191,0,0.057405281,0.086107922,63.31182796,24.19354839,1.433691756,9.11827957,1.82078853,0,0.086021505,0.035842294,7/9/2025
25-1915,12:45:00 PM,Bull Run above UOSA,38.797717,-77.45866,PF02,S17,9.88,0.135252448,0.194426327,12.82,0.120068459,0.131936523,0.05634001,9.52,6.07,0.23145847,0.420547522,0.025956686,4.62,0.34,0.163676642,1.67,8.15,3.82,0.661994626,3.59,0.084003181,0.077538705,0.035463538,1.14,0.072794801,8.11,0.122090503,0.13069161,0.016867097,0.026394216,0.045233942,0.015374711,0.070190047,0.023543446,0.044025337,0.005823604,0.430271572,0.025502472,0.173526702,0.051596962,58.5,498,8.54,7.6,0.04,0.01,0.15,53.7,2.27,12.6,37.9,75.5,27.7,2.5,99.75158288,73.32259016,50.23802101,18.64226034,4.442308814,7/9/2025,36.65,210.48,454.06,41.23,11,6,1,1,8,4,8,25.91333333,20.58,960.5,16,27.54285714,23.92333333,0.982666667,38.61,11,3.61952381,8.798105058,7,1,9.11,29.2,35.9,22.6,31.57,0.66,16.115,48.61150873,31.5774406,2.776982537,11.30833095,5.553965073,0,0.057257372,0.114514744,62.57255464,24.81547832,1.59082766,9.10784665,1.820136152,0,0.057327123,0.035829452,7/9/2025
25-1916,1:45:00 PM,South Run downstream of Vint Hill,38.7544227,-77.6752321,PF03,S23,10.19,0.134687915,0.236759076,6.33,0.113199185,0.130519955,0.056213176,4.38,2.81,0.216328119,0.35472693,0.02721646,2.04,0.28,0.167321499,0.183195809,5.81,3.83,0.753665185,1.51,0.0839671,0.081744963,0.039813396,0.3223549,0.06469699,6.94,0.124635921,0.150945366,0.019896553,0.025136368,0.045730118,0.01122988,0.073204099,0.024848923,0.047913418,0.005543408,0.442778953,0.032840691,0.166586527,0.052900501,16.8,143,8.66,7.4,0.02,0.056639196,0.08,11.8,2.18,4.61,12.2,14.1118212,28.9,6.3,40.91169703,48.31060138,31.1011318,14.18364769,3.025821888,7/9/2025,31.03,250.29,519.73,74.85,13,5,1,1,7,4,8,25.37666667,20.13444444,921.1,13,24.53857143,21.26966667,0.798,35.54,9,3.268904762,11.76746227,7,1,12.89,28.4,35,21.8,28.58,0.21,14.395,31.20526768,15.4881191,49.84254223,3.263670198,0.14314343,0,0.057257372,0,29.91109837,30.84313163,32.06194436,3.061370806,2.609693146,0,0.157728707,1.35503298,7/9/2025
25-1917,9:11:00 AM,Broad Run at Bradley Forest,38.697913,-77.484825,PF04,S34,8.3,0.137084304,0.213098623,5.25,0.12452518,0.119826403,0.068730066,4.33,3.85,0.203349752,0.396063356,0.026080057,2.02,0.078398686,0.151948295,0.182281938,6.06,1.27,0.616938825,1.4,0.08368468,0.085271033,0.036280206,0.347732827,0.065112176,3.91,0.106346176,0.145790742,0.020367698,0.024896387,0.047589771,0.016627048,0.063277225,0.025465745,0.059110408,0.005795701,0.436868032,0.026845643,0.155180737,0.051017664,29.6,245,7.42,7.4,0.03,0.036253779,0.3,18.8,2,6.17,19.2,11.5,27.1,6,57.82204781,40.51158538,28.22297251,9.432210357,2.85640252,7/9/2025,24.68,237.53,471.87,46.72,12,5,1,0,9,4,9,25.63666667,20.44222222,947.1,14,24.41857143,21.247,0.576333333,34.92,10,3.171571429,11.17946063,7,1,3.31,29,35.4,22.6,28.87,0.35,14.61,27.85571142,53.965073,10.392213,7.300314916,0.085886058,0,0.343544231,0.057257372,26.77176639,52.81261197,9.602293085,9.494804729,0.680759584,0.028663561,0.537441777,0.071658904,7/9/2025
25-1919,10:43:00 AM,Occoquan High Dam,38.6938889,-77.2772222,ST01,S37,15.77,0.52,0.208750199,10.28,0.118405583,0.125584194,0.064853717,7.95,3.98,0.222348524,0.477643371,0.021412754,3.21,0.23,0.168885764,1.64,7.2,1.7,0.74996005,0.373684652,0.083484003,0.077116599,0.038372236,0.99,0.066901851,5.45,0.11520418,0.138236819,0.019953088,0.026346448,0.048602162,0.015781827,0.064206301,0.021117122,0.055454333,0.005064689,0.442550708,0.028300658,0.165530844,0.059847665,31.1,233,12.3,8.5,0.01,0.054333264,0.55,20.3,3.85,5.17,21.8,16.3,30.9,3.8,58.90204954,62.92360034,46.6733015,11.6650503,4.585248543,7/9/2025,27.79,150.38,492.77,32.84,12,5,1,0,7,1,7,25.45,20.50333333,952.6,15,20.52714286,19.714,1.125,36.41,10,0.813142857,7.628081566,7,1,2.97,28.6,34.5,22.7,24.94,0.82,12.88,22.75329136,39.23869491,0.028620492,0.515168861,15.82713223,17.48712078,1.917572982,2.232398397,45.4512894,35.20773639,0.128939828,0.32234957,7.191977077,8.832378223,1.053008596,1.812320917,7/9/2025
25-1920,8:49:00 AM,Bull Run at Rt 36,38.8030556,-77.4497222,ST45,S15,30.15,2.73,0.212689595,26.39,0.79,0.12374364,0.061752945,18.99,9.43,0.219647823,0.448810233,0.024021072,6.74,0.36,0.15947911,1.45,12.36,2.78,0.798440634,3.9,0.084202599,0.074464115,0.035823252,1.52,0.061306391,8.02,0.125650666,0.141986954,0.015899107,0.03001877,0.053089269,0.013088198,0.059050399,0.015634708,0.061088802,0.00465082,0.443027048,0.02763402,0.159440673,0.052789603,72.1,535,5.62,7.3,0.1,0.02,4.82,55.5,10.3,9.34,48,75.6,27.1,10,90.15233667,129.1174304,103.8458086,20.88948346,4.382138351,7/9/2025,36.65,210.48,454.06,41.23,11,6,1,1,8,4,8,25.91333333,20.58,960.5,16,27.54285714,23.92333333,0.982666667,38.61,11,3.61952381,8.798105058,7,1,9.11,29.2,35.9,22.6,31.57,0.66,16.115,42.10074413,40.98454493,3.14825415,7.126502576,6.410990269,0,0.085861477,0.143102461,59.5553962,30.46253137,1.039799211,6.905700968,1.821441377,0,0.179275726,0.035855145,7/9/2025
25-2056,8:15:00 AM,Dead Run North Branch,38.916108,-77.456773,Float D4 ,S5,14.906,0.134765941,0.263495689,14.689,0.117307189,0.122346688,0.068296842,11.611,21.244,0.226349793,0.504835002,0.024205539,5.278,0.971,0.160488615,1.225,9.498,6.812,0.755593537,1.957,0.083946135,0.080613076,0.035562055,1.414,0.068315358,6.414,0.114920053,0.144542219,0.018468397,0.028279814,0.044651159,0.01184222,0.066395169,0.024831594,0.050449563,0.005818429,0.409287491,0.027434473,0.164124512,0.052287603,114,657,7.18,7.4,0.02,0.03,0.32,35.1,4.19,5.65,71.1,5.26,25.4,3.8,86.61636663,99.82845416,59.86511773,35.75465453,4.208681895,7/15/2025,38.09,167.45,394.87,35.26,14,5,2,0,6,2,8,26.16,21.33888889,1021.7,17,23.68714286,22.58,1.110333333,37.55,10,1.107142857,7.415854739,7,1,4.13,26.9,32,21.9,16.48,0.14,8.31,53.27798454,40.99627827,0.486687661,4.924133982,0,0,0.314915545,0,62.68539084,31.56838862,0.55169449,3.740058752,0.071648635,0.823959304,0.558859354,0,7/15/2025
25-2057,8:30:00 AM,Dead Run Central Branch,38.916168,-77.456154,Float D5 ,S4,218.799,0.131386503,7.07,992.178,0.116631557,1.699,0.067435542,466.837,18.141,0.212250512,31.231,0.023378464,174.639,21.221,0.158203361,1950.453,113.464,172.962,0.74488842,49.304,3.365,44.735,0.038613036,21.59,0.073398391,135.419,3.237,0.138256594,0.018231377,0.026608236,0.525,0.011157028,0.056075188,0.023272852,0.066114422,0.004810369,0.45992182,0.030795012,0.979,0.05353685,46.3,436,6.79,7.5,0.02,0.02,0.11,33,4.8,5.14,45.6,59.51026781,25.1,3.1,73.8412735,4430.302966,2040.444816,351.3271067,2038.531043,7/15/2025,38.09,167.45,394.87,35.26,14,5,2,0,6,2,8,26.16,21.33888889,1021.7,17,23.68714286,22.58,1.110333333,37.55,10,1.107142857,7.415854739,7,1,4.13,26.9,32,21.9,16.48,0.14,8.31,53.92100744,41.15626789,0.400686892,4.207212364,0,0,0.314825415,0,62.62546602,31.64611414,0.616575853,3.728133066,0.06452538,0.781474046,0.5377115,0,7/15/2025
25-2058,8:50:00 AM,Dead Run Central downstream of Perimeter Rd,38.915354,-77.450777,Float D9 ,S43,218.783,0.137862088,8.296,1013.515,0.115102248,2.101,0.067211396,485.851,16.776,0.224455898,42.047,0.02451601,169.44,19.45,0.180801356,2562.281,122.543,157.278,0.747054697,52.439,2.708,73.573,0.032563877,26.006,0.070348305,107.492,3.726,0.143620485,0.017591277,0.022858959,0.447,0.011377012,0.049971304,0.029598637,0.049095457,0.006485857,3.205,0.028238093,3.425,0.050855101,45,454,6.74,7.5,0.02,0.02,0.12,38.6,5.39,5.57,46,74.63525853,25.1,18.7,71.09196974,5093.391608,2092.67789,303.9371893,2696.776529,7/15/2025,38.09,167.45,394.87,35.26,14,5,2,0,6,2,8,26.16,21.33888889,1021.7,17,23.68714286,22.58,1.110333333,37.55,10,1.107142857,7.415854739,7,1,4.13,26.9,32,21.9,16.48,0.14,8.31,64.26934097,35.04297994,0,0.687679083,0,0,0,0,62.71939251,32.75306254,0.537287771,3.35983953,0.035819185,0.25789813,0.336700337,0,7/15/2025
25-2059,10:40:00 AM,Cub Run upstream of Dead Run,38.9165926,-77.4655216,Float O1 ,S2,67.328,0.134592904,0.213415744,260.482,0.121904215,0.116407597,0.06613219,141.918,7.867,0.228141742,26.868,0.02796374,53.44,7.275,0.170836707,910.145,55.915,64.845,0.721602241,17.48,1.868,27.789,0.036930245,4.642,0.071868812,96.537,0.121393046,0.148164526,0.019734392,0.026462387,0.512,0.015414936,0.059457667,0.022049601,0.054605834,0.005523966,0.422437126,0.030384195,0.171837107,0.053931114,24.5,444,6.65,7.6,0.06,0.02,0.15,41.5,18.8,6.39,30.9,71.71951674,25.5,3,81.82781157,1747.972192,601.7234161,178.6308512,967.6179248,7/15/2025,38.09,167.45,394.87,35.26,14,5,2,0,6,2,8,26.16,21.33888889,1021.7,17,23.68714286,22.58,1.110333333,37.55,10,1.107142857,7.415854739,7,1,4.13,26.9,32,21.9,16.48,0.14,8.31,51.64426651,38.28996283,0.629110666,7.206176723,0,1.458392908,0.772090363,0,60.12608353,32.45218139,1.038756358,4.362776703,0.157604413,1.031592521,0.759366717,0.07163837,7/15/2025
25-2061,10:30:00 AM,Broad Run East of Airport,38.727055,-77.5099491,FLOAT A4 ,S29,21.921,1,0.216850632,10.62,0.326,0.13001886,0.07067135,8.127,3.268,0.220370457,0.398704202,0.024294023,3.932,0.076951027,0.16189282,0.211078244,7.556,1.741,0.714666883,2.148,0.088408237,0.077443928,0.032519069,0.332863569,0.068859365,4.172,0.113380218,0.149977468,0.018685648,0.023558766,0.049256894,0.011131517,0.060263594,0.025351859,0.054264183,0.006143549,0.457312025,0.027656641,0.161265926,0.056477074,41.3,301,8.77,7.6,0.02,0.02,0.19,44.1,1.54,8.65,43.9,71.8,28.2,3.1,98.67171819,68.85131803,56.21433033,9.581943329,3.055044371,7/16/2025,38.75,218.52,476.25,46.72,14,5,1,0,7,3,7,26.41333333,21.74444444,1057.6,18,20.46142857,21.34,0.578,34.92,9,-0.878571429,10.23992502,7,1,0,27.6,32.6,22.6,21.15,0.59,10.87,79.05444126,7.478510029,2.091690544,8.452722063,0.544412607,0,1.977077364,0.401146132,69.97061564,8.263455888,14.11166057,5.876872357,0.731025586,0.007166918,0.752526338,0.2866767,7/16/2025
25-2055,6:45:00 AM,Cub Run above US50,38.909257,-77.466674,PF05,S10,17.26,0.134318053,0.207595945,41.12,0.118645461,0.133527353,0.069259072,23.41,5.48,0.210869739,0.506894057,0.024538179,9.36,1.9,0.159106421,96.93,9.78,13.66,0.704799997,2.77,0.081980367,2.64,0.036544164,1.37,0.072840988,16.35,0.128405942,0.139101412,0.020235736,0.024124689,0.048581462,0.015584746,0.067738663,0.023811074,0.050197529,0.00610078,0.42277708,0.028433443,0.156211375,0.059882619,56.1,1090,5.78,7.4,0.04,0.02,0.34,118,3.9,37.7,51.5,321,23.6,12.4,145.5548286,245.6821063,105.5934303,37.70135229,102.3873237,7/16/2025,41.11,136.32,399,34.79,14,5,2,0,5,1,7,26.27,21.49,1035.3,17,21.86857143,22.68466667,1.104333333,37.55,10,-0.816095238,6.00934552,7,1,0,27.6,32.5,22.6,21.78,0.81,11.295,73.93174649,14.85517637,0.68827072,9.664468024,0.143389733,0,0.716948666,0,69.40619621,23.88841079,0.839070568,4.410499139,0.157773953,0.860585198,0.437464142,0,7/16/2025
25-2089,7:20:21 AM,UOSA Tributary,38.796984,-77.457145,PF01,S19,52.37,6.02,0.235574867,52.88,1.5,0.123441899,0.061500714,35.68,18.05,0.218060517,0.403359376,0.026176555,9.48,0.45,0.16312833,0.75,17.78,3.62,0.664443405,3.49,0.087839773,0.082659593,0.037067896,2.19,0.061037304,8.09,0.109417085,0.139697904,0.018728494,0.028204926,0.04964693,0.012239466,0.062328904,0.020595811,0.058860895,0.006058464,0.433599143,0.031031719,0.161473817,0.053468211,86.1,772,6.91,7.7,0.06,0.041729246,12.2,65.4,20.2,7.54,56.3,86.8,24.6,3.2,83.80869823,215.699642,181.6488118,30.52133647,3.529493721,7/23/2025,37.65,217.97,550.78,44.94,11,5,1,1,7,4,7,27.67666667,22.73555556,1146.2,20,23.12,25.82166667,1.066,38.61,9,-2.701666667,8.441360614,7,1,0,25.8,31.8,19.8,27.93,1.18,14.555,53.44431688,29.19058553,2.755453502,9.529276693,4.936854191,0,0.057405281,0.086107922,63.31182796,24.19354839,1.433691756,9.11827957,1.82078853,0,0.086021505,0.035842294,7/23/2025
25-2090,7:15:00 AM,Bull Run above UOSA,38.797717,-77.45866,PF02,S17,11.64,0.133734045,0.252627399,9.52,0.118398945,0.111965742,0.064970701,7.85,6.87,0.218208127,0.459625031,0.026735836,3.68,0.39,0.179616487,0.193130432,9.38,3.41,0.734188836,1.79,0.088960261,0.084565657,0.037214358,0.338306317,0.07478706,6.7,0.11587353,0.143985123,0.01883499,0.021093832,0.049020308,0.010138847,0.068783083,0.021275102,0.054985024,0.005420142,0.451473553,0.028049924,0.167985282,0.053159288,48.6,526,6.43,7.5,0.02,0.02,0.47,49.8,2.4,12,29.9,67.4,22.8,1.9,98.32455831,65.55711326,44.71117477,17.6853503,3.160588186,7/23/2025,37.65,217.97,550.78,44.94,11,5,1,1,7,4,7,27.67666667,22.73555556,1146.2,20,23.12,25.82166667,1.066,38.61,9,-2.701666667,8.441360614,7,1,0,25.8,31.8,19.8,27.93,1.18,14.555,48.61150873,31.5774406,2.776982537,11.30833095,5.553965073,0,0.057257372,0.114514744,62.57255464,24.81547832,1.59082766,9.10784665,1.820136152,0,0.057327123,0.035829452,7/23/2025
